timestamp,frame_index,label,combined_score,motion_area_ratio,flow_mean,reconstruction_error,human_count,zone_track_ids,reason,image_path,included_anomaly_examples
2026-06-11T02:45:57,1160,ANOMALY,0.253003,0.004210,0.017324,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001160_20260611_024557_022592.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1161,ANOMALY,0.253016,0.004193,0.019839,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001161_20260611_024557_063076.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1162,ANOMALY,0.250851,0.004019,0.019358,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001162_20260611_024557_102330.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1163,ANOMALY,0.248441,0.003958,0.000692,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001163_20260611_024557_141539.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1164,ANOMALY,0.255216,0.004340,0.024283,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001164_20260611_024557_180847.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1165,ANOMALY,0.257764,0.004557,0.023109,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001165_20260611_024557_233311.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1166,ANOMALY,0.253990,0.004262,0.021252,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001166_20260611_024557_285648.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1167,ANOMALY,0.261982,0.004905,0.022820,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001167_20260611_024557_337240.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1168,ANOMALY,0.264872,0.005156,0.020729,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001168_20260611_024557_387934.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1169,ANOMALY,0.262567,0.005113,0.000859,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001169_20260611_024557_439118.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1170,ANOMALY,0.266385,0.005295,0.018661,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001170_20260611_024557_490769.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1171,ANOMALY,0.266419,0.005295,0.019042,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001171_20260611_024557_542956.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1172,ANOMALY,0.269343,0.005469,0.028035,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001172_20260611_024557_594870.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1173,ANOMALY,0.268096,0.005460,0.015252,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001173_20260611_024557_647804.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1174,ANOMALY,0.267301,0.005365,0.019423,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001174_20260611_024557_698878.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1175,ANOMALY,0.265661,0.005365,0.001048,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001175_20260611_024557_750254.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1176,ANOMALY,0.270584,0.005642,0.018166,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001176_20260611_024557_801955.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1177,ANOMALY,0.269056,0.005512,0.018874,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001177_20260611_024557_854108.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1178,ANOMALY,0.267168,0.005347,0.020311,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001178_20260611_024557_907897.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:57,1179,ANOMALY,0.268293,0.005451,0.018650,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001179_20260611_024557_959148.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1180,ANOMALY,0.268891,0.005503,0.018219,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001180_20260611_024558_010095.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1181,ANOMALY,0.266194,0.005408,0.001084,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001181_20260611_024558_062464.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1182,ANOMALY,0.265447,0.005226,0.017666,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001182_20260611_024558_113231.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1183,ANOMALY,0.265098,0.005174,0.020883,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001183_20260611_024558_164610.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1184,ANOMALY,0.260365,0.004792,0.020165,,1,5,person stayed in alert zone: track_id=5,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001184_20260611_024558_215772.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1185,ANOMALY,0.061619,0.004870,0.023513,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001185_20260611_024558_266914.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1186,ANOMALY,0.064048,0.005052,0.025760,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001186_20260611_024558_317571.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1187,ANOMALY,0.061020,0.004983,0.001361,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001187_20260611_024558_369048.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1188,ANOMALY,0.064972,0.005182,0.018283,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001188_20260611_024558_420445.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1189,ANOMALY,0.066321,0.005191,0.032210,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001189_20260611_024558_471896.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1190,ANOMALY,0.067800,0.005382,0.022628,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001190_20260611_024558_524389.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1191,ANOMALY,0.068958,0.005408,0.032034,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001191_20260611_024558_575825.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1192,ANOMALY,0.067655,0.005399,0.018633,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001192_20260611_024558_626880.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:45:58,1193,ANOMALY,0.066077,0.005399,0.000957,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_001193_20260611_024558_678439.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,52,ANOMALY,0.117705,0.007882,0.239348,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000052_20260611_025026_465045.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,53,ANOMALY,0.118334,0.007943,0.238073,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000053_20260611_025026_494318.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,54,ANOMALY,0.109496,0.007925,0.141460,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000054_20260611_025026_519038.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,55,ANOMALY,0.106874,0.007873,0.119227,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000055_20260611_025026_543548.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,56,ANOMALY,0.098296,0.007882,0.021960,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000056_20260611_025026_568238.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,57,ANOMALY,0.100418,0.007899,0.043359,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000057_20260611_025026_593208.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,58,ANOMALY,0.099267,0.007856,0.036410,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000058_20260611_025026_621148.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,59,ANOMALY,0.098395,0.007873,0.024260,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000059_20260611_025026_647807.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,60,ANOMALY,0.101725,0.007882,0.060372,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000060_20260611_025026_672780.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,61,ANOMALY,0.105896,0.007839,0.113031,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000061_20260611_025026_697489.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,62,ANOMALY,0.110898,0.007839,0.169049,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000062_20260611_025026_722771.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,63,ANOMALY,0.119318,0.007856,0.260972,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000063_20260611_025026_747381.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,64,ANOMALY,0.119501,0.007873,0.260652,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000064_20260611_025026_771967.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,65,ANOMALY,0.116959,0.007847,0.235745,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000065_20260611_025026_796469.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,66,ANOMALY,0.114504,0.007873,0.204687,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000066_20260611_025026_821181.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,67,ANOMALY,0.106662,0.007865,0.118045,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000067_20260611_025026_846858.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,68,ANOMALY,0.101115,0.007839,0.059475,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000068_20260611_025026_871643.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,69,ANOMALY,0.100207,0.007830,0.050492,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000069_20260611_025026_897787.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,70,ANOMALY,0.099211,0.007856,0.035774,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000070_20260611_025026_923094.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:26,71,ANOMALY,0.098664,0.007865,0.028459,,0,,normal,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000071_20260611_025026_948138.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,74,ANOMALY,0.108441,0.007856,0.139150,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000074_20260611_025027_021736.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,75,ANOMALY,0.114495,0.007847,0.208146,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000075_20260611_025027_049737.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,76,ANOMALY,0.120852,0.007908,0.271023,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000076_20260611_025027_074812.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,77,ANOMALY,0.122960,0.008082,0.270874,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000077_20260611_025027_102428.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,78,ANOMALY,0.119794,0.007986,0.248484,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000078_20260611_025027_127300.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,79,ANOMALY,0.109859,0.007908,0.147909,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000079_20260611_025027_152994.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
2026-06-11T02:50:27,80,ANOMALY,0.106942,0.007882,0.118796,,0,,persistent abnormal visual/motion pattern,/Users/justindwinata/Documents/CCTV ANOMALY DETECT/hybrid_outputs/anomaly_frames/anomaly_frame_000080_20260611_025027_178991.jpg,vandalism / perusakan fasilitas | abusive or violent behavior / perkelahian | theft / pencurian | restricted-area entry / masuk area terlarang | abandoned or unusual object / benda tertinggal atau asing | sudden abnormal movement / gerakan tidak wajar
